date,id
2013-06-26 11:00:11,8590000
2013-07-08 13:14:40,8600000
2013-07-18 14:11:41,8610000
2013-07-31 15:26:00,8620000
2013-08-13 12:12:30,8630000
2013-08-24 23:57:30,8640000
2013-09-05 09:55:15,8650000
2013-09-17 09:49:04,8660000
2013-09-26 06:15:54,8670000
2013-10-07 20:36:12,8680000
2013-10-23 18:51:36,8690000
2013-11-05 20:53:25,8700000
2013-11-16 22:21:19,8710000
2013-11-28 20:36:04,8720000
2013-12-10 13:19:27,8730000
2013-12-20 17:48:20,8740000
2014-01-03 12:53:48,8750000
2014-01-15 16:47:44,8760000
2014-01-27 23:26:44,8770000
2014-02-06 16:34:05,8780000
2014-02-14 13:27:47,8790000
2014-02-23 12:40:39,8800000
2014-03-03 14:03:29,8810000
2014-03-13 12:18:23,8820000
2014-03-20 23:15:23,8830000
2014-03-30 13:19:29,8840000
2014-04-10 11:50:28,8850000
2014-04-19 17:28:28,8860000
2014-05-01 01:10:43,8870000
2014-05-15 12:22:12,8880000
2014-05-27 22:35:23,8890000
2014-06-07 11:48:07,8900000
2014-06-20 20:56:41,8910000
2014-07-04 14:26:01,8920000
2014-07-17 00:49:35,8930000
2014-07-30 02:16:10,8940000
2014-08-13 16:40:02,8950000
2014-08-28 16:16:26,8960000
2014-09-12 13:26:30,8970000
2014-09-28 15:22:01,8980000
2014-10-13 16:04:12,8990000
2014-10-27 00:53:56,9000000
2014-11-07 09:20:55,9010000
